title,category,location,price_numeric,is_bungalow,is_villa,is_apartment,is_duplex,is_house,is_land,has_parking,has_garden,has_bhk,is_furnished,is_modern,is_luxury,is_commercial,is_urgent
Land for Sale - Rs 30 Lakh Per Kathha,Land,"Rajmandir, Pithauli 12 Kawasoti, Nawalpur",3000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh Per Aana,Land,"Dibyeshwori 8 Bhaktapur, Bhaktapur",55000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 67 Lakh Per Aana,Land,"Pepsicola 7 Kathmandu Metropolis, Kathmandu",33500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 80 Lakh,Land,"Imadol 12 Mahalaxmi, Lalitpur",18000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh Per Aana,Land,"Changathali 11 Lalitpur Metropolis, Lalitpur",10800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 38 Lakh Per Aana,Land,"Harisiddhi 11 Mahalaxmi, Lalitpur",12824958.363769174,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 70 Lakh,Land,"Manamaiju 09 Tarakeshor, Kathmandu",37000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 70 Lakh Per Aana,Land,"Balaju 16 Kathmandu Metropolis, Kathmandu",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 85 Lakh,Land,"Jorpati  Kathmandu Metropolis, Kathmandu",28500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 24 Lakh Per Kathha,Land,"Bharatpur 23 Jagatpur, Chitwan",2400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 4 Crore 75 Lakh,House,"Nakhipot  Lalitpur Metropolis, Lalitpur",47500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 90 Lakh,Land,"Nakhipot  Lalitpur Metropolis, Lalitpur",39000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 42 Lakh Per Aana,Land,"Tikathali   Mahalaxmi, Lalitpur",13649969.320672022,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 37 Lakh Per Aana,Land,"Tikathali  Mahalaxmi, Lalitpur",18500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore,Land,"Nilopul  Kathmandu Metropolis, Kathmandu",40000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 50 Lakh,Land,"chovar Chargare  Kirtipur, Kathmandu",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Rent - Rs 36 Lakh Per Aana,Land,"Tikathali   Mahalaxmi, Lalitpur",13499921.110299489,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Land for Sale - Rs 2 Crore 60 Lakh,Land,"Sanagaun  Mahalaxmi, Lalitpur",26000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 3 Crore 85 Lakh,House,"Imadol  Mahalaxmi, Lalitpur",38500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 35 Lakh,Land,"Sanagaun  Mahalaxmi, Lalitpur",33500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh Per Aana,Land,"deuba chowk   Budhanilkantha, Kathmandu",55000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh Per Aana,Land,"Balkot  Bhaktapur, Bhaktapur",18000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh Per Aana,Land,"Balkot  Bhaktapur, Bhaktapur",14400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh Per Aana,Land,"Lubhu  Mahalaxmi, Lalitpur",21000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh Per Aana,Land,"Sanagaun  Mahalaxmi, Lalitpur",25374974.433893353,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 50 Lakh,Land,"Bhaisepati  Mahalaxmi, Lalitpur",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Lakh 50 Thousand Per Aana,Land,"Patap 2 Shankharapur, Kathmandu",4772826.880934989,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 8 Crore 50 Lakh,House,"Balkot   Suryabinayak, Bhaktapur",85000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 17 Lakh Per Aana,Land,"Bhaktapur  7 Bhaktapur, Bhaktapur",11900000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 23 Lakh 25 Thousand Per Aana,Land,"Duwakot 2 Changunarayan, Bhaktapur",9300000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 10 Lakh,Land,"Bhaisepati 11 Lalitpur Metropolis, Lalitpur",41000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 5 Crore 75 Lakh,Land,"Bhaisepati 11 Lalitpur Metropolis, Lalitpur",57500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 25 Lakh Per Aana,Land,"Bandeli height 02 Budhanilkantha, Kathmandu",13750036.523009498,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 42 Lakh Per Aana,Land,"Baluwakhani 11 Budhanilkantha, Kathmandu",29400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 42 Lakh Per Aana,Land,"Nikosera 12 Madhyapur Thimi, Bhaktapur",16800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 50 Lakh Per Aana,Land,"Kamerotar 11 Madhyapur Thimi, Bhaktapur",20624981.738495253,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 39 Lakh Per Aana,Land,"harisiddhi -1 Lalitpur Metropolis, Lalitpur",18524914.53615778,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 65 Lakh,Land,"Gothatar 11 Gokarneshwor, Kathmandu",26500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 30 Lakh,Land,"Balkot 9 Suryabinayak, Bhaktapur",33000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 20 Lakh,Land,"Imadol 11 Mahalaxmi, Lalitpur",42000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 34 Lakh Per Aana,Land,"Balkot 8 Suryabinayak, Bhaktapur",16149925.49306063,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh Per Aana,Land,"Thimi 5 Madhyapur Thimi, Bhaktapur",14343725.346968591,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 40 Lakh Per Aana,Land,"Harisiddhi 11 Mahalaxmi, Lalitpur",15499897.735573413,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 25 Lakh,Land,"Pepsicola 11 Kathmandu Metropolis, Kathmandu",32500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 37 Lakh Per Aana,Land,"Lubhu 12 Mahalaxmi, Lalitpur",14800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 28 Lakh Per Aana,Land,"Lubhu 11 Mahalaxmi, Lalitpur",89092768.4441198,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 6 Crore,Land,"Kalanki 14 Kathmandu Metropolis, Kathmandu",60000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 80 Lakh Per Aana,Land,"Dhumbarahi  Kathmandu Metropolis, Kathmandu",64000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 29 Lakh Per Aana,Land,"Bhaisepati 25 Lalitpur Metropolis, Lalitpur",14500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 33 Lakh Per Aana,Land,"Lubhu 3 Mahalaxmi, Lalitpur",9900000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 33 Lakh Per Aana,Land,"Lamatar 11 Mahalaxmi, Lalitpur",10518731.9211103,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 29 Lakh Per Aana,Land,"Lamatar 7 Mahalaxmi, Lalitpur",11418670.562454348,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 40 Lakh Per Aana,Land,"Daksheenbarahi 4 Suryabinayak, Bhaktapur",29999941.563184805,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh Per Aana,Land,"Lubhu 6 Mahalaxmi, Lalitpur",14000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 10 Lakh,Land,"Bhaisepati 8 Lalitpur Metropolis, Lalitpur",41000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 50 Lakh,Land,"Bhaisepati 9 Lalitpur Metropolis, Lalitpur",45000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 5 Crore,Land,"Bhaisepati 11 Lalitpur Metropolis, Lalitpur",50000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore,Land,"Kamalpokhari Plotting 13 Pokhara Metropolis, Kaski",10000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh Per Aana,Land,"Imadol 1 Mahalaxmi, Lalitpur",27000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh Per Aana,Land,"Sanagaun 9 Mahalaxmi, Lalitpur",10500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh Per Aana,Land,"Balambu 7 Chandragiri, Kathmandu",21000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 42 Lakh Per Aana,Land,"Setipakha 12 Mahalaxmi, Lalitpur",63000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 42 Lakh Per Aana,Land,"Setipakha 9 Lalitpur Metropolis, Lalitpur",23100061.358655956,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 52 Lakh Per Aana,Land,"Imadol 8 Mahalaxmi, Lalitpur",41274857.56026296,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 10 Lakh,Land,"Imadol  Mahalaxmi, Lalitpur",21000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 1 Crore 65 Lakh,House,"Sinamangal 8 Kathmandu Metropolis, Kathmandu",16500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 35 Lakh,Land,"Pepsicola 7 Kathmandu Metropolis, Kathmandu",33500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 7 Crore 50 Lakh,Land,"Bhaisepati 11 Lalitpur Metropolis, Lalitpur",75000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore,Land,"Ganesh Chowk 8 Budhanilkantha, Kathmandu",40000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 28 Lakh Per Aana,Land,"Changathali 9 Lalitpur Metropolis, Lalitpur",14000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 17 Lakh Per Aana,Land,"Siddhipur 8 Mahalaxmi, Lalitpur",32174743.60847334,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 5 Crore 75 Lakh,Land,"Sital Height 7 Mahalaxmi, Lalitpur",57500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 35 Lakh,Land,"Imadol 2 Mahalaxmi, Lalitpur",33500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 33 Lakh Per Aana,Land,"Sanagaun 7 Mahalaxmi, Lalitpur",14849951.789627464,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 60 Lakh Per Aana,Land,"Dibyashwori Planning 3 Bhaktapur, Bhaktapur",30000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 42 Lakh Per Aana,Land,"Tikathali 2 Mahalaxmi, Lalitpur",12600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 50 Lakh Per Aana,Land,"Bojepokhari 9 Mahalaxmi, Lalitpur",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 45 Lakh,Land,"Sitalheight 12 Mahalaxmi, Lalitpur",24500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 70 Lakh,Land,"Imadol 8 Mahalaxmi, Lalitpur",27000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 10 Lakh,Land,"Tikathali 12 Mahalaxmi, Lalitpur",31000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 50 Lakh,Land,"Imadol 6 Mahalaxmi, Lalitpur",25000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 75 Lakh Per Aana,Land,"Maharajgunj 2 Kathmandu Metropolis, Kathmandu",105000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 55 Lakh,Land,"Siddhipur 7 Lalitpur Metropolis, Lalitpur",15500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 35 Lakh,Land,"Imadol 11 Mahalaxmi, Lalitpur",33500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore Per Aana,Land,"Bagdole  Bagmati, Lalitpur",150000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore,Land,"Imadol 11 Mahalaxmi, Lalitpur",30000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 30 Lakh Per Aana,Land,"Kavresthali  9 Tarakeshor, Kathmandu",9374989.043097151,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 39 Lakh Per Aana,Land,"Bhangal  Budhanilkantha, Kathmandu",35100000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 7 Crore,Land,"Lamachaur 2 Select Municipality, Kaski",70000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 90 Lakh,Land,"Chorepatan  17 Pokhara Metropolis, Kaski",49000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 42 Lakh Per Aana,Land,"Near Baluwakhani  Budhanilkantha, Kathmandu",21000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 20 Lakh,Land,"krishi talim kendra  Madhyapur Thimi, Bhaktapur",42000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 21 Lakh,Land,"https://maps.app.goo.gl/q1DmSRUG4SXPPTpH8  Dangisharan, Dang",2100000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 39 Lakh Per Aana,Land,"Harisiddhi 9 Lalitpur Metropolis, Lalitpur",17549943.024105184,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh Per Aana,Land,"Harisiddhi 7 Lalitpur Metropolis, Lalitpur",14400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 34 Lakh Per Aana,Land,"Harisiddhi 8 Lalitpur Metropolis, Lalitpur",12537431.701972242,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 30 Lakh Per Aana,Land,"Dhapakhel 11 Lalitpur Metropolis, Lalitpur",9000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore,Land,"Main road karuna hospital  Budhanilkantha, Kathmandu",20000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore,Land,"Imadol 11 Lalitpur Metropolis, Lalitpur",30000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 20 Lakh,Land,"Lubhu 9 Lalitpur Metropolis, Lalitpur",22000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 40 Lakh Per Aana,Land,"Salaghari 12 Bhaktapur, Bhaktapur",92000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 70 Lakh,Land,"Hattigauda 7 Kathmandu Metropolis, Kathmandu",37000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 90 Lakh,Land,"Imadol 10 Lalitpur Metropolis, Lalitpur",29000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 40 Lakh Per Aana,Land,"Chapali 5 Budhanilkantha, Kathmandu",20000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 4 Crore 90 Lakh,House,"Dhapakhel  23 Lalitpur Metropolis, Lalitpur",49000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 9 Lakh 75 Thousand Per Aana,Land,"lele 5 Lalitpur Metropolis, Lalitpur",2925000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 30 Lakh Per Aana,Land,"Ramalio Danda 2 Tokha, Kathmandu",12000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 65 Lakh Per Aana,Land,"Golfutar 11 Budhanilkantha, Kathmandu",35750094.95982469,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 60 Lakh Per Aana,Land,"Italitar 6 Budhanilkantha, Kathmandu",37499956.172388606,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh Per Aana,Land,"Bhangal 5 Budhanilkantha, Kathmandu",22500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 6 Crore,Land,"Thimi Kamerotar 2 Madhyapur Thimi, Bhaktapur",60000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 70 Lakh,Land,"Sanagaun 2 Lalitpur Metropolis, Lalitpur",27000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 30 Lakh Per Aana,Land,"Salaghari Katunje 15 Suryabinayak, Bhaktapur",15000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 5 Crore 50 Lakh,Land,"Imadol 10 Lalitpur Metropolis, Lalitpur",55000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 80 Lakh,Land,"Dhobighat 7 Lalitpur Metropolis, Lalitpur",18000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 90 Lakh,Land,"Chapali 5 Kathmandu Metropolis, Kathmandu",39000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh Per Aana,Land,"Imadol 2 Lalitpur Metropolis, Lalitpur",17437384.952520087,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 15 Lakh,Land,"Ramailo Danda 2 Tarakeshwor, Kathmandu",21500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore Per Aana,Land,"new baneshwor   Kathmandu Metropolis, Kathmandu",110000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 30 Lakh Per Aana,Land,"Khulaltar chowk   Shankharapur, Kathmandu",3000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 26 Lakh Per Aana,Land,"Sirutar 7 Suryabinayak, Bhaktapur",26000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 4 Crore 75 Lakh,House,"Pasikot 11 Budhanilkantha, Kathmandu",47500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 70 Lakh,Land,"Hattigauda 14 Kathmandu Metropolis, Kathmandu",37000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 5 Crore 50 Lakh,Land,"Hattigauda 10 Kathmandu Metropolis, Kathmandu",55000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 95 Lakh,Land,"Tikathali 7 Lalitpur Metropolis, Lalitpur",29500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 56 Lakh Per Aana,Land,"Kamerotar 5 Bhaktapur, Bhaktapur",29399959.094229363,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 55 Lakh,Land,"Setipakha 8 Lalitpur Metropolis, Lalitpur",35500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 85 Lakh,Land,"Imadol 5 Lalitpur Metropolis, Lalitpur",38500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh Per Aana,Land,"Imadol 7 Lalitpur Metropolis, Lalitpur",37843666.9101534,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 33 Lakh Per Aana,Land,"Nikosera 13 Bhaktapur, Bhaktapur",16293659.605551496,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh Per Aana,Land,"Magar Gau 6 Bhaktapur, Bhaktapur",22500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 50 Lakh,Land,"Bode 7 Bhaktapur, Bhaktapur",5000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 37 Lakh,Land,"Bode 9 Madhyapur Thimi, Bhaktapur",3700000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh,Land,"Dhunchepakha 13 Bhaktapur, Bhaktapur",3500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 44 Lakh Per Aana,Land,"Dhunchepakha 12 Bhaktapur, Bhaktapur",17600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh,Land,"Sallaghari 10 Bhaktapur, Bhaktapur",3500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Rent - Rs 2 Lakh,Land,"Budhanilkantha 10 Kathmandu Metropolis, Kathmandu",200000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Land for Sale - Rs 24 Lakh,Land,"Lamatar 10 Lalitpur Metropolis, Lalitpur",2400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh,Land,"Nagadesh 13 Bhaktapur, Bhaktapur",3500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 25 Lakh,Land,"pipaltar 5 Devghat, Tanahun",2500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh,Land,"Thimi 10 Madhyapur Thimi, Bhaktapur",3600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 90 Lakh,Land,"Imadol 8 Lalitpur Metropolis, Lalitpur",9000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 32 Lakh,Land,"putalisadak 29 Kathmandu Metropolis, Kathmandu",13200000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 55 Lakh,House,"Imadol 11 Lalitpur Metropolis, Lalitpur",5500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh,Land,"Bhaisepati 9 Lalitpur Metropolis, Lalitpur",5500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh,Land,"Bhaisepati  Lalitpur Metropolis, Lalitpur",4500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 36 Lakh,House,"Lokanthali,Bhaktapur 7 Bhaktapur, Bhaktapur",3600000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 70 Lakh,Land,"Dibeshwori Planning Bhaktapur 12 Bhaktapur, Bhaktapur",7000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 2 Crore 69 Lakh,House,"Tikathali  Mahalaxmi, Lalitpur",26900000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 45 Lakh,Land,"Bhangal  Budhanilkantha, Kathmandu",34500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 85 Lakh,Land,"Lasuntar  Budhanilkantha, Kathmandu",28500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 80 Lakh,Land,"Thasikhel 05 Lalitpur Metropolis, Lalitpur",8000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 90 Lakh,Land,"Imadol 1 Mahalaxmi, Lalitpur",29000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 90 Lakh,Land,"Dhobighat 03 Lalitpur Metropolis, Lalitpur",39000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 70 Lakh,Land,"Nakkhu  Mahalaxmi, Lalitpur",27000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 98 Lakh,Land,"Imadol  Mahalaxmi, Lalitpur",29800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 15 Lakh,Land,"Sanepa  Lalitpur Metropolis, Lalitpur",11500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 98 Lakh,Land,"Sanepa  Lalitpur Metropolis, Lalitpur",9800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh 50 Thousand Per Aana,Land,"Kirtipur 4 Kirtipur, Kathmandu",17750000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 50 Lakh,Land,"Ganesh chock 1 Budhanilkantha, Kathmandu",45000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Lakh,Land,"Ratananagr   Ratnanagar, Chitwan",100000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
