title,location,district_clean,category,price_numeric,land_area_sqft,bedrooms,bathrooms,price_per_sqft,bed_bath_ratio,is_bungalow,is_villa,mentions_bhk,source,tokens,tokens_text,num_tokens
Land for Sale - Rs 50 Lakh Per Aana,"Thimi  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,35000000.0,2395.75,5.0,4.0,14609.203798392988,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7
Land for Sale - Rs 40 Lakh Per Aana,"Thimi  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,24000000.0,2053.5,5.0,4.0,11687.36303871439,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '40', 'lakh', 'per', 'aana']",land sale r 40 lakh per aana,7
Land for Sale - Rs 2 Crore 20 Lakh,"Imadol  Mahalaxmi, Lalitpur",Lalitpur,Land,22000000.0,941.18,5.0,4.0,23374.91234407871,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '20', 'lakh']",land sale r crore 20 lakh,6
Land for Sale - Rs 4 Crore 75 Lakh,"sukedhara  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,47500000.0,1369.0,5.0,4.0,34696.85902118334,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '75', 'lakh']",land sale r crore 75 lakh,6
Land for Sale - Rs 50 Lakh Per Aana,"Imadol  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,20000000.0,1369.0,5.0,4.0,14609.203798392988,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7
Land for Sale - Rs 2 Crore 95 Lakh,"Dhapakhel  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,29500000.0,1060.98,5.0,4.0,27804.482648117777,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '95', 'lakh']",land sale r crore 95 lakh,6
Land for Sale - Rs 70 Lakh Per Aana,"Bansbari 3 Kathmandu Metropolis, Kathmandu",Kathmandu,Land,28000000.0,1369.0,5.0,4.0,20452.885317750184,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '70', 'lakh', 'per', 'aana']",land sale r 70 lakh per aana,7
Land for Sale - Rs 30 Lakh Per Aana,"Imadol  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,9000000.0,1026.75,5.0,4.0,8765.522279035793,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '30', 'lakh', 'per', 'aana']",land sale r 30 lakh per aana,7
Land for Sale - Rs 50 Lakh Per Aana,"Imadol  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,15000000.0,1026.75,5.0,4.0,14609.203798392988,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7
Land for Sale - Rs 4 Crore 40 Lakh,"Bhangal height  Budhanilkantha, Kathmandu",Kathmandu,Land,44000000.0,1711.25,5.0,4.0,25712.198685171657,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '40', 'lakh']",land sale r crore 40 lakh,6
Land for Sale - Rs 3 Crore,"Dhalmal 3 Tokha, Kathmandu",Kathmandu,Land,30000000.0,1112.31,5.0,4.0,26970.898400625727,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore']",land sale r crore,4
Land for Sale - Rs 1 Crore 70 Lakh,"Dhaneshwor 3 Tokha, Kathmandu",Kathmandu,Land,17000000.0,1454.56,5.0,4.0,11687.38312616874,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '70', 'lakh']",land sale r crore 70 lakh,6
Land for Sale - Rs 3 Crore 20 Lakh,"Gairigaun 3 Tokha, Kathmandu",Kathmandu,Land,32000000.0,1369.0,5.0,4.0,23374.72607742878,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '20', 'lakh']",land sale r crore 20 lakh,6
Land for Sale - Rs 2 Crore 90 Lakh,"Dhaneshwor 3 Tokha, Kathmandu",Kathmandu,Land,29000000.0,1369.0,5.0,4.0,21183.345507669834,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '90', 'lakh']",land sale r crore 90 lakh,6
Land for Sale - Rs 1 Crore 65 Lakh,"Baluwapati 3 Tokha, Kathmandu",Kathmandu,Land,16500000.0,1369.0,5.0,4.0,12052.593133674214,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '65', 'lakh']",land sale r crore 65 lakh,6
Land for Sale - Rs 3 Crore 40 Lakh,"Baluwapati 3 Tokha, Kathmandu",Kathmandu,Land,34000000.0,1411.78,5.0,4.0,24083.07243338197,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '40', 'lakh']",land sale r crore 40 lakh,6
Land for Sale - Rs 2 Crore 80 Lakh,"Dhaneshwor 3 Tokha, Kathmandu",Kathmandu,Land,28000000.0,1711.25,5.0,4.0,16362.308254200148,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '80', 'lakh']",land sale r crore 80 lakh,6
Land for Sale - Rs 5 Crore 55 Lakh,"Imadol  Mahalaxmi, Lalitpur",Lalitpur,Land,55500000.0,2053.5,5.0,4.0,27027.027027027027,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '55', 'lakh']",land sale r crore 55 lakh,6
Land for Sale - Rs 6 Crore 50 Lakh,"Imadol  Mahalaxmi, Lalitpur",Lalitpur,Land,65000000.0,1882.38,5.0,4.0,34530.753620416705,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6
Land for Sale - Rs 1 Crore 40 Lakh,"Imadol  Mahalaxmi, Lalitpur",Lalitpur,Land,14000000.0,1026.75,5.0,4.0,13635.256878500122,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '40', 'lakh']",land sale r crore 40 lakh,6
Land for Sale - Rs 3 Crore 50 Lakh,"Imadol  Mahalaxmi, Lalitpur",Lalitpur,Land,35000000.0,1197.88,5.0,4.0,29218.285637960395,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6
Land for Sale - Rs 7 Crore 95 Lakh,"Imadol, Lalitpur  Mahalaxmi, Lalitpur",Lalitpur,Land,79500000.0,5445.0,5.0,4.0,14600.550964187329,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '95', 'lakh']",land sale r crore 95 lakh,6
Land for Sale - Rs 40 Lakh Per Aana,"Bode  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,16000000.0,1369.0,5.0,4.0,11687.36303871439,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '40', 'lakh', 'per', 'aana']",land sale r 40 lakh per aana,7
Land for Sale - Rs 46 Lakh Per Aana,"Kausaltar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,13800000.0,1026.75,5.0,4.0,13440.467494521548,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '46', 'lakh', 'per', 'aana']",land sale r 46 lakh per aana,7
Land for Sale - Rs 3 Crore 30 Lakh,"Imadol 6 Mahalaxmi, Lalitpur",Lalitpur,Land,33000000.0,1060.98,5.0,4.0,31103.319572470733,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '30', 'lakh']",land sale r crore 30 lakh,6
Land for Sale - Rs 4 Crore 55 Lakh,"Imadol 3 Mahalaxmi, Lalitpur",Lalitpur,Land,45500000.0,1369.0,5.0,4.0,33235.938641344044,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '55', 'lakh']",land sale r crore 55 lakh,6
Land for Sale - Rs 1 Crore 99 Lakh,"Sanagaun  Mahalaxmi, Lalitpur",Lalitpur,Land,19900000.0,941.18,5.0,4.0,21143.67071123483,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '99', 'lakh']",land sale r crore 99 lakh,6
Land for Sale - Rs 1 Crore 90 Lakh,"Imadol 6 Mahalaxmi, Lalitpur",Lalitpur,Land,19000000.0,1026.75,5.0,4.0,18504.99147796445,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '90', 'lakh']",land sale r crore 90 lakh,6
Land for Sale - Rs 45 Lakh Per Aana,"Hattigauda  Budhanilkantha, Kathmandu",Kathmandu,Land,18000000.0,1369.0,5.0,4.0,13148.283418553689,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '45', 'lakh', 'per', 'aana']",land sale r 45 lakh per aana,7
Land for Sale - Rs 7 Crore 60 Lakh,"Mansa devi cloney  Budhanilkantha, Kathmandu",Kathmandu,Land,76000000.0,2738.0,5.0,4.0,27757.487216946676,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '60', 'lakh']",land sale r crore 60 lakh,6
Land for Sale - Rs 61 Lakh Per Aana,"Kimdol, Swayambhu 14 Kathmandu Metropolis, Kathmandu",Kathmandu,Land,35074866.32578525,1967.93,5.0,4.0,17823.228634039446,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '61', 'lakh', 'per', 'aana']",land sale r 61 lakh per aana,7
Land for Sale - Rs 42 Lakh Per Aana,"Kausaltar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,29400000.0,2395.75,5.0,4.0,12271.731190650107,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7
Land for Sale - Rs 36 Lakh Per Aana,"Sanagaun  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,14400000.0,1369.0,5.0,4.0,10518.626734842952,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '36', 'lakh', 'per', 'aana']",land sale r 36 lakh per aana,7
Land for Sale - Rs 3 Crore 35 Lakh,"Chunikhel  Budhanilkantha, Kathmandu",Kathmandu,Land,33500000.0,1369.0,5.0,4.0,24470.416362308253,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '35', 'lakh']",land sale r crore 35 lakh,6
Land for Sale - Rs 1 Crore 80 Lakh,"Darjeeling height  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,18000000.0,1112.31,5.0,4.0,16182.539040375435,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '80', 'lakh']",land sale r crore 80 lakh,6
Land for Sale - Rs 55 Lakh Per Aana,"Kausaltar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,20624879.474068664,1283.43,5.0,4.0,16070.124178232289,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '55', 'lakh', 'per', 'aana']",land sale r 55 lakh per aana,7
Land for Sale - Rs 38 Lakh Per Aana,"Imadol  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,15200000.0,1369.0,5.0,4.0,11102.99488677867,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '38', 'lakh', 'per', 'aana']",land sale r 38 lakh per aana,7
Land for Sale - Rs 55 Lakh Per Aana,"Sanepa 0 Lalitpur Metropolis, Lalitpur",Lalitpur,Land,77000000.0,4791.5,5.0,4.0,16070.124178232289,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '55', 'lakh', 'per', 'aana']",land sale r 55 lakh per aana,7
Land for Sale - Rs 45 Lakh Per Aana,"Kausaltar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,15750065.741417097,1197.88,5.0,4.0,13148.28341855369,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '45', 'lakh', 'per', 'aana']",land sale r 45 lakh per aana,7
Land for Sale - Rs 21 Lakh Per Aana,"Nagdah  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,6300000.0,1026.75,5.0,4.0,6135.8655953250545,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '21', 'lakh', 'per', 'aana']",land sale r 21 lakh per aana,7
Land for Sale - Rs 42 Lakh Per Aana,"Imadol  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,12600000.0,1026.75,5.0,4.0,12271.731190650107,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7
Land for Sale - Rs 1 Crore 28 Lakh Per Aana,"Lubhu  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,51200000.0,1369.0,5.0,4.0,37399.56172388605,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '28', 'lakh', 'per', 'aana']",land sale r crore 28 lakh per aana,8
Land for Sale - Rs 3 Crore 85 Lakh,"Dholahiti  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,38500000.0,1369.0,5.0,4.0,28122.7173119065,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '85', 'lakh']",land sale r crore 85 lakh,6
Land for Sale - Rs 2 Crore 50 Lakh,"Lubhu  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,25000000.0,1197.88,5.0,4.0,20870.204027114567,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6
Land for Sale - Rs 27 Lakh Per Aana,"Lubhu  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,10800000.0,1369.0,5.0,4.0,7888.970051132213,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '27', 'lakh', 'per', 'aana']",land sale r 27 lakh per aana,7
Land for Sale - Rs 26 Lakh Per Aana,"Lubhu  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,10562495.252008766,1390.39,5.0,4.0,7596.785975164354,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '26', 'lakh', 'per', 'aana']",land sale r 26 lakh per aana,7
Land for Sale - Rs 50 Lakh Per Aana,"Kausaltar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,25000000.0,1711.25,5.0,4.0,14609.203798392988,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7
Land for Sale - Rs 3 Crore 95 Lakh,"Imadol  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,39500000.0,1112.31,5.0,4.0,35511.68289415721,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '95', 'lakh']",land sale r crore 95 lakh,6
Land for Sale - Rs 26 Crore 40 Lakh,"Chhaling 0 Bhaktapur, Bhaktapur",Bhaktapur,Land,264000000.0,30118.0,5.0,4.0,8765.522279035793,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '26', 'crore', '40', 'lakh']",land sale r 26 crore 40 lakh,7
Land for Sale - Rs 36 Lakh Per Aana,"Lubhu  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,14400000.0,1369.0,5.0,4.0,10518.626734842952,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '36', 'lakh', 'per', 'aana']",land sale r 36 lakh per aana,7
Land for Sale - Rs 23 Lakh Per Aana,"Sudal, 03, baghmara 03 Chayamasingh , Bhaktapur",Bhaktapur,Land,20700000.0,3080.25,5.0,4.0,6720.233747260774,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '23', 'lakh', 'per', 'aana']",land sale r 23 lakh per aana,7
Land for Sale - Rs 2 Crore 20 Lakh,"Lubhu  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,22000000.0,1048.14,5.0,4.0,20989.562463029743,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '20', 'lakh']",land sale r crore 20 lakh,6
Land for Sale - Rs 62 Lakh Per Aana,"Lokanthali  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,37200000.0,2053.5,5.0,4.0,18115.412710007306,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '62', 'lakh', 'per', 'aana']",land sale r 62 lakh per aana,7
Land for Sale - Rs 5 Crore 80 Lakh,"Gothatar  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,58000000.0,2053.5,5.0,4.0,28244.460676893108,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '80', 'lakh']",land sale r crore 80 lakh,6
Land for Sale - Rs 43 Lakh Per Aana,"Kausaltar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,25800000.0,2053.5,5.0,4.0,12563.915266617969,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '43', 'lakh', 'per', 'aana']",land sale r 43 lakh per aana,7
Land for Sale - Rs 2 Crore 10 Lakh,"Mulpani  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,21000000.0,1925.15,5.0,4.0,10908.240916292236,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '10', 'lakh']",land sale r crore 10 lakh,6
Land for Sale - Rs 35 Lakh Per Aana,"Darjeeling height  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,31500000.0,3080.25,5.0,4.0,10226.442658875092,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '35', 'lakh', 'per', 'aana']",land sale r 35 lakh per aana,7
Land for Sale - Rs 50 Lakh Per Aana,"Kausaltar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,30000000.0,2053.5,5.0,4.0,14609.203798392988,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7
Land for Sale - Rs 58 Lakh Per Aana,"Ghathaghar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,31900084.73338203,1882.38,5.0,4.0,16946.676406135866,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '58', 'lakh', 'per', 'aana']",land sale r 58 lakh per aana,7
Land for Sale - Rs 12 Crore,"Bhaisepati  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,120000000.0,6845.0,5.0,4.0,17531.044558071586,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '12', 'crore']",land sale r 12 crore,5
Land for Sale - Rs 50 Lakh Per Aana,"Balkot  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,15000000.0,1026.75,5.0,4.0,14609.203798392988,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7
Land for Sale - Rs 3 Crore 95 Lakh,"Imadol 4 Mahalaxmi, Lalitpur",Lalitpur,Land,39500000.0,1711.25,5.0,4.0,23082.54200146092,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '95', 'lakh']",land sale r crore 95 lakh,6
Land for Sale - Rs 2 Crore 30 Lakh,"Sitapakha  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,23000000.0,1026.75,5.0,4.0,22400.779157535915,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '30', 'lakh']",land sale r crore 30 lakh,6
Land for Sale - Rs 57 Lakh Per Aana,"Sirutar  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,35624958.36376917,2139.06,5.0,4.0,16654.492330168006,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '57', 'lakh', 'per', 'aana']",land sale r 57 lakh per aana,7
Land for Sale - Rs 40 Lakh Per Aana,"Gothatar  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,16749978.086194305,1433.17,5.0,4.0,11687.363038714391,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '40', 'lakh', 'per', 'aana']",land sale r 40 lakh per aana,7
Land for Sale - Rs 1 Crore 70 Lakh,"Mulpani  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,17000000.0,1197.88,5.0,4.0,14191.738738437904,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '70', 'lakh']",land sale r crore 70 lakh,6
Land for Sale - Rs 40 Lakh,"Helmet dada  Madhyapur Thimi, Bhaktapur",Bhaktapur,Land,4000000.0,855.62,5.0,4.0,4674.9725345363595,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '40', 'lakh']",land sale r 40 lakh,5
Land for Sale - Rs 3 Crore 35 Lakh,"Budhanilkanth  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,33500000.0,1369.0,5.0,4.0,24470.416362308253,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '35', 'lakh']",land sale r crore 35 lakh,6
Land for Sale - Rs 28 Lakh Per Aana,"Lubhu  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,8400000.0,1026.75,5.0,4.0,8181.154127100073,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '28', 'lakh', 'per', 'aana']",land sale r 28 lakh per aana,7
Land for Sale - Rs 6 Crore 10 Lakh,"Baneshwor  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,61000000.0,1369.0,5.0,4.0,44558.07158509861,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '10', 'lakh']",land sale r crore 10 lakh,6
Land for Sale - Rs 2 Crore 75 Lakh,"Nakhipot  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,27500000.0,1197.88,5.0,4.0,22957.224429826023,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '75', 'lakh']",land sale r crore 75 lakh,6
Land for Sale - Rs 80 Lakh Per Aana,"Pepsicola  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,40000000.0,1711.25,5.0,4.0,23374.72607742878,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '80', 'lakh', 'per', 'aana']",land sale r 80 lakh per aana,7
Land for Sale - Rs 24 Lakh Per Aana,"Sudal 8 Changunarayan, Bhaktapur",Bhaktapur,Land,10799964.937910885,1540.12,5.0,4.0,7012.417823228635,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '24', 'lakh', 'per', 'aana']",land sale r 24 lakh per aana,7
Land for Sale - Rs 4 Crore 35 Lakh,"Imadol  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,43500000.0,1369.0,5.0,4.0,31775.01826150475,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '35', 'lakh']",land sale r crore 35 lakh,6
Land for Sale - Rs 2 Crore 75 Lakh,"Tikathali 5 Mahalaxmi, Lalitpur",Lalitpur,Land,27500000.0,1197.88,5.0,4.0,22957.224429826023,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '75', 'lakh']",land sale r crore 75 lakh,6
Land for Sale - Rs 2 Crore 50 Lakh,"Tikathali -1 Lalitpur Metropolis, Lalitpur",Lalitpur,Land,25000000.0,1026.75,5.0,4.0,24348.67299732165,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6
Land for Sale - Rs 45 Lakh Per Aana,"Tikathali 1 Lalitpur Metropolis, Lalitpur",Lalitpur,Land,16874901.38787436,1283.43,5.0,4.0,13148.283418553689,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '45', 'lakh', 'per', 'aana']",land sale r 45 lakh per aana,7
Land for Sale - Rs 2 Crore 65 Lakh,"Tikathali 0 Lalitpur Metropolis, Lalitpur",Lalitpur,Land,26500000.0,1060.98,5.0,4.0,24976.90814152953,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '65', 'lakh']",land sale r crore 65 lakh,6
Land for Sale - Rs 2 Crore 25 Lakh,"Tikathali 1 Lalitpur Metropolis, Lalitpur",Lalitpur,Land,22500000.0,787.17,5.0,4.0,28583.406379816304,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '25', 'lakh']",land sale r crore 25 lakh,6
